id,code,sheet,cx,cy,width,height
55361,4170,96,200,2800,28,33
55362,4171,96,400,2800,32,53
55363,4171,96,600,2800,24,32
55364,4171,96,800,2800,32,52
55365,4171,96,1000,2800,31,52
55366,4171,96,1200,2800,31,51
55367,4171,96,1400,2800,32,53
55368,4171,96,1600,2800,32,53
55369,4171,96,1800,2800,31,52
55370,4171,96,2000,2800,31,51
55371,4171,96,2200,2800,32,52
55372,4172,96,2400,2800,32,38
55373,4172,96,2600,2800,31,39
55374,4172,96,2800,2800,29,38
55375,4172,96,3000,2800,27,34
55376,4172,96,3200,2800,32,37
55377,4172,96,3400,2800,21,23
55378,4172,96,3600,2800,33,39
55379,4172,96,3800,2800,32,37
55380,4172,96,4000,2800,31,38
55381,4172,96,200,3000,31,39
55382,4172,96,400,3000,31,41
55383,4172,96,600,3000,31,39
55384,4172,96,800,3000,26,33
55385,4172,96,1000,3000,30,38
55386,4172,96,1200,3000,25,33
55387,4172,96,1400,3000,33,41
55388,4172,96,1600,3000,32,39
55389,4172,96,1800,3000,32,39
55390,4172,96,2000,3000,27,33
55391,4172,96,2200,3000,31,39
55392,4172,96,2400,3000,34,38
55393,4172,96,2600,3000,27,36
55394,4172,96,2800,3000,31,37
55395,4172,96,3000,3000,33,37
55396,4173,96,3200,3000,16,25
55397,4173,96,3400,3000,25,38
55398,4173,96,3600,3000,26,38
55399,4173,96,3800,3000,27,39
55400,4173,96,4000,3000,27,38
55401,4173,96,200,3200,22,32
55402,4173,96,400,3200,25,38
55403,4173,96,600,3200,26,38
55404,4173,96,800,3200,29,39
55405,4173,96,1000,3200,23,34
55406,4173,96,1200,3200,22,32
55407,4173,96,1400,3200,26,36
55408,4173,96,1600,3200,27,38
55409,4173,96,1800,3200,26,38
55410,4173,96,2000,3200,23,33
55411,4173,96,2200,3200,26,38
55412,4173,96,2400,3200,26,37
55413,4173,96,2600,3200,24,33
55414,4173,96,2800,3200,23,34
55415,4173,96,3000,3200,26,39
55416,4173,96,3200,3200,26,37
55417,4173,96,3400,3200,23,32
55418,4173,96,3600,3200,27,37
55419,4173,96,3800,3200,25,38
55420,4173,96,4000,3200,26,38
55421,4173,96,200,3400,29,38
55422,4173,96,400,3400,21,32
55423,4173,96,600,3400,23,34
55424,4173,96,800,3400,27,38
55425,4173,96,1000,3400,25,36
55426,4173,96,1200,3400,28,38
55427,4173,96,1400,3400,27,38
55428,4173,96,1600,3400,26,37
55429,4173,96,1800,3400,25,38
55430,4173,96,2000,3400,24,37
55431,4173,96,2200,3400,26,37
55432,4173,96,2400,3400,22,32
55433,4173,96,2600,3400,25,37
55434,4173,96,2800,3400,27,37
55435,4173,96,3000,3400,27,38
55436,4174,96,3200,3400,20,50
55437,4174,96,3400,3400,21,48
55438,4174,96,3600,3400,23,51
55439,4174,96,3800,3400,22,52
55440,4174,96,4000,3400,21,50
55441,4174,96,200,3600,23,51
55442,4174,96,400,3600,23,51
55443,4174,96,600,3600,20,51
55444,4174,96,800,3600,22,50
55445,4174,96,1000,3600,22,50
55446,4174,96,1200,3600,23,50
55447,4174,96,1400,3600,21,51
55448,4174,96,1600,3600,19,49
55449,4174,96,1800,3600,20,49
55450,4174,96,2000,3600,21,51
55451,4174,96,2200,3600,23,50
55452,4174,96,2400,3600,21,51
55453,4174,96,2600,3600,20,50
55454,4174,96,2800,3600,23,50
55455,4174,96,3000,3600,23,52
55456,4174,96,3200,3600,20,50
55457,4174,96,3400,3600,17,42
55458,4174,96,3600,3600,19,50
55459,4174,96,3800,3600,23,51
55460,4174,96,4000,3600,23,50
55461,4174,96,200,3800,19,50
55462,4174,96,400,3800,22,50
55463,4174,96,600,3800,21,50
55464,4174,96,800,3800,21,51
55465,4174,96,1000,3800,20,50
55466,4174,96,1200,3800,23,51
55467,4174,96,1400,3800,21,52
55468,4174,96,1600,3800,23,51
55469,4174,96,1800,3800,22,50
55470,4174,96,2000,3800,22,51
55471,4174,96,2200,3800,20,50
55472,4174,96,2400,3800,20,49
55473,4174,96,2600,3800,18,36
55474,4174,96,2800,3800,23,52
55475,4174,96,3000,3800,23,50
55476,4174,96,3200,3800,19,50
55477,4174,96,3400,3800,22,50
55478,4174,96,3600,3800,19,51
55479,4174,96,3800,3800,19,49
55480,4174,96,4000,3800,20,50
55481,4174,96,200,4000,20,50
55482,4174,96,400,4000,21,50
55483,4174,96,600,4000,23,49
55484,4174,96,800,4000,20,49
55485,4174,96,1000,4000,20,50
55486,4174,96,1200,4000,22,50
55487,4174,96,1400,4000,12,33
55488,4174,96,1600,4000,20,50
55489,4174,96,1800,4000,21,51
55490,4174,96,2000,4000,22,49
55491,4174,96,2200,4000,23,49
55492,4174,96,2400,4000,21,49
55493,4174,96,2600,4000,20,51
55494,4174,96,2800,4000,21,49
55495,4174,96,3000,4000,21,49
55496,4174,96,3200,4000,20,50
55497,4174,96,3400,4000,20,50
55498,4174,96,3600,4000,20,51
55499,4174,96,3800,4000,23,50
55500,4174,96,4000,4000,23,51
55501,4174,96,200,4200,24,51
55502,4174,96,400,4200,19,44
55503,4174,96,600,4200,23,51
55504,4174,96,800,4200,21,50
55505,4174,96,1000,4200,21,50
55506,4174,96,1200,4200,20,49
55507,4174,96,1400,4200,21,50
55508,4174,96,1600,4200,21,50
55509,4174,96,1800,4200,20,50
55510,4174,96,2000,4200,14,32
55511,4174,96,2200,4200,20,49
55512,4174,96,2400,4200,23,51
55513,4174,96,2600,4200,20,50
55514,4174,96,2800,4200,21,51
55515,4174,96,3000,4200,24,52
55516,4174,96,3200,4200,22,50
55517,4174,96,3400,4200,21,50
55518,4174,96,3600,4200,24,50
55519,4174,96,3800,4200,19,51
55520,4174,96,4000,4200,22,50
55521,4174,96,200,4400,20,49
55522,4174,96,400,4400,21,51
55523,4175,96,600,4400,37,38
55524,4175,96,800,4400,36,36
55525,4175,96,1000,4400,31,31
55526,4175,96,1200,4400,37,38
55527,4175,96,1400,4400,37,37
55528,4175,96,1600,4400,38,38
55529,4175,96,1800,4400,37,38
55530,4175,96,2000,4400,31,32
55531,4175,96,2200,4400,37,38
55532,4175,96,2400,4400,37,38
55533,4175,96,2600,4400,38,39
55534,4175,96,2800,4400,36,37
55535,4175,96,3000,4400,31,31
55536,4175,96,3200,4400,35,37
55537,4175,96,3400,4400,37,37
55538,4175,96,3600,4400,36,36
55539,4175,96,3800,4400,37,38
55540,4175,96,4000,4400,37,37
55541,4175,96,200,4600,35,36
55542,4175,96,400,4600,37,36
55543,4175,96,600,4600,37,38
55544,4175,96,800,4600,37,36
55545,4175,96,1000,4600,37,39
55546,4176,96,1200,4600,34,39
55547,4176,96,1400,4600,32,36
55548,4176,96,1600,4600,32,37
55549,4176,96,1800,4600,33,38
55550,4176,96,2000,4600,32,37
55551,4176,96,2200,4600,32,38
55552,4176,96,2400,4600,32,38
55553,4176,96,2600,4600,33,39
55554,4176,96,2800,4600,32,39
55555,4176,96,3000,4600,32,38
55556,4176,96,3200,4600,32,37
55557,4176,96,3400,4600,31,37
55558,4176,96,3600,4600,33,37
55559,4177,96,3800,4600,49,37
55560,4177,96,4000,4600,49,37
55561,4177,96,200,4800,49,38
55562,4177,96,400,4800,49,38
55563,4177,96,600,4800,50,37
55564,4177,96,800,4800,48,36
55565,4177,96,1000,4800,49,37
55566,4177,96,1200,4800,49,37
55567,4177,96,1400,4800,50,38
55568,4177,96,1600,4800,49,37
55569,4177,96,1800,4800,50,38
55570,4177,96,2000,4800,50,38
55571,4177,96,2200,4800,49,37
55572,4177,96,2400,4800,51,37
55573,4177,96,2600,4800,49,36
55574,4178,96,2800,4800,38,37
55575,4178,96,3000,4800,39,38
55576,4178,96,3200,4800,40,38
55577,4178,96,3400,4800,39,40
55578,4178,96,3600,4800,37,38
55579,4178,96,3800,4800,39,38
55580,4178,96,4000,4800,36,37
55581,4178,96,200,5000,39,38
55582,4178,96,400,5000,37,37
55583,4178,96,600,5000,36,38
55584,4178,96,800,5000,38,37
55585,4178,96,1000,5000,39,37
55586,4178,96,1200,5000,36,38
55587,4178,96,1400,5000,37,37
55588,4178,96,1600,5000,38,38
55589,4178,96,1800,5000,38,37
55590,4178,96,2000,5000,37,36
55591,4178,96,2200,5000,38,38
55592,4178,96,2400,5000,39,37
55593,4178,96,2600,5000,38,37
55594,4178,96,2800,5000,39,38
55595,4178,96,3000,5000,39,37
55596,4178,96,3200,5000,28,25
55597,4178,96,3400,5000,37,36
55598,4178,96,3600,5000,39,38
55599,4179,96,3800,5000,40,51
55600,4179,96,4000,5000,34,43
55601,4179,96,200,5200,39,51
55602,4179,96,400,5200,41,52
55603,4179,96,600,5200,38,51
55604,4179,96,800,5200,41,52
55605,4179,96,1000,5200,41,53
55606,4179,96,1200,5200,34,44
55607,4179,96,1400,5200,39,52
55608,4179,96,1600,5200,35,49
55609,4179,96,1800,5200,38,50
55610,4179,96,2000,5200,33,43
55611,4261,96,2200,5200,28,26
55612,4261,96,2400,5200,44,37
55613,4261,96,2600,5200,44,37
55614,4261,96,2800,5200,45,37
55615,4261,96,3000,5200,28,25
55616,4261,96,3200,5200,27,26
55617,4261,96,3400,5200,27,26
55618,4261,96,3600,5200,28,26
55619,4261,96,3800,5200,43,37
55620,4261,96,4000,5200,28,26
55621,4261,96,200,5400,29,25
55622,4261,96,400,5400,27,26
55623,4261,96,600,5400,30,25
55624,4261,96,800,5400,28,26
55625,4261,96,1000,5400,29,27
55626,4261,96,1200,5400,28,26
55627,4261,96,1400,5400,29,23
55628,4261,96,1600,5400,36,30
55629,4261,96,1800,5400,27,26
55630,4261,96,2000,5400,29,24
55631,4261,96,2200,5400,31,24
55632,4261,96,2400,5400,35,29
55633,4261,96,2600,5400,27,26
55634,4261,96,2800,5400,29,24
55635,4261,96,3000,5400,28,26
55636,4261,96,3200,5400,45,37
55637,4261,96,3400,5400,27,26
55638,4261,96,3600,5400,29,25
55639,4261,96,3800,5400,30,24
55640,4261,96,4000,5400,29,24
55641,4261,96,200,5600,31,24
55642,4261,96,400,5600,29,23
55643,4261,96,600,5600,27,26
55644,4262,96,800,5600,27,48
55645,4262,96,1000,5600,33,62
55646,4262,96,1200,5600,26,48
55647,4262,96,1400,5600,32,62
55648,4262,96,1600,5600,28,48
55649,4262,96,1800,5600,27,47
55650,4262,96,2000,5600,27,47
55651,4262,96,2200,5600,27,48
55652,4262,96,2400,5600,27,48
55653,4262,96,2600,5600,27,48
55654,4263,96,2800,5600,32,55
55655,4263,96,3000,5600,35,57
55656,4263,96,3200,5600,34,58
55657,4263,96,3400,5600,23,33
55658,4263,96,3600,5600,26,45
55659,4263,96,3800,5600,27,45
55660,4264,96,4000,5600,32,57
55661,4264,96,200,5800,32,57
55662,4264,96,400,5800,33,59
55663,4264,96,600,5800,32,59
55664,4264,96,800,5800,33,58
55665,4264,96,1000,5800,34,57
55666,4264,96,1200,5800,33,57
55667,4264,96,1400,5800,34,57
55668,4266,96,1600,5800,35,70
55669,4266,96,1800,5800,35,70
55670,4266,96,2000,5800,35,71
55671,4267,96,2200,5800,24,23
55672,4269,96,2400,5800,19,36
55673,4269,96,2600,5800,12,31
55674,4269,96,2800,5800,13,32
55675,4269,96,3000,5800,15,33
55676,4269,96,3200,5800,13,32
55677,4269,96,3400,5800,12,33
55678,4269,96,3600,5800,12,21
55679,4269,96,3800,5800,14,32
55680,4269,96,4000,5800,18,36
55681,426b,97,200,200,32,58
55682,426b,97,400,200,32,57
55683,426c,97,600,200,31,35
55684,426c,97,800,200,31,32
55685,426c,97,1000,200,31,36
55686,426c,97,1200,200,31,31
55687,426c,97,1400,200,31,32
55688,426c,97,1600,200,46,58
55689,426c,97,1800,200,35,46
55690,426c,97,2000,200,31,36
55691,426d,97,2200,200,23,25
55692,426d,97,2400,200,26,30
55693,426d,97,2600,200,22,24
55694,426d,97,2800,200,31,36
55695,426d,97,3000,200,34,39
55696,426d,97,3200,200,22,24
55697,426d,97,3400,200,21,25
55698,4270,97,3600,200,40,36
55699,4270,97,3800,200,40,37
55700,4270,97,4000,200,41,36
55701,4270,97,200,400,40,36
55702,4270,97,400,400,39,36
55703,4270,97,600,400,39,35
55704,4270,97,800,400,42,39
55705,4270,97,1000,400,41,36
55706,4271,97,1200,400,38,55
55707,4272,97,1400,400,38,36
55708,4272,97,1600,400,38,37
55709,4272,97,1800,400,38,35
55710,4272,97,2000,400,38,36
55711,4272,97,2200,400,39,37
55712,4273,97,2400,400,33,36
55713,4273,97,2600,400,33,35
55714,4273,97,2800,400,32,36
55715,4273,97,3000,400,34,36
55716,4273,97,3200,400,33,36
55717,4277,97,3400,400,46,75
55718,4278,97,3600,400,49,36
55719,4278,97,3800,400,48,37
55720,4278,97,4000,400,48,36
55721,4278,97,200,600,49,36
55722,4278,97,400,600,43,33
55723,4278,97,600,600,44,32
55724,4265,97,800,600,28,36
55725,4265,97,1000,600,27,36
55726,4265,97,1200,600,27,35
55727,4265,97,1400,600,29,37
55728,4265,97,1600,600,19,25
55729,4265,97,1800,600,18,23
55730,427e,97,2000,600,44,55
55731,0141,97,2200,600,79,81
55732,0141,97,2400,600,56,57
55733,0141,97,2600,600,44,45
55734,0141,97,2800,600,55,55
55735,0141,97,3000,600,43,44
55736,0141,97,3200,600,56,55
55737,0141,97,3400,600,56,55
55738,0141,97,3600,600,55,55
55739,0141,97,3800,600,43,45
55740,0142,97,4000,600,46,55
55741,0142,97,200,800,69,77
55742,0142,97,400,800,46,54
55743,0142,97,600,800,47,55
55744,0142,97,800,800,46,54
55745,0142,97,1000,800,46,54
55746,0142,97,1200,800,46,54
55747,0143,97,1400,800,39,47
55748,0143,97,1600,800,49,58
55749,0143,97,1800,800,51,59
55750,0144,97,2000,800,43,44
55751,0144,97,2200,800,79,79
55752,0144,97,2400,800,54,55
55753,0144,97,2600,800,55,54
55754,0144,97,2800,800,54,55
55755,0145,97,3000,800,74,82
55756,0145,97,3200,800,38,45
55757,0145,97,3400,800,38,45
55758,0145,97,3600,800,47,55
55759,0145,97,3800,800,38,46
55760,0145,97,4000,800,47,55
55761,0145,97,200,1000,47,57
55762,0145,97,400,1000,38,45
55763,0145,97,600,1000,38,45
55764,0145,97,800,1000,47,55
55765,0145,97,1000,1000,47,56
55766,0145,97,1200,1000,37,45
55767,0145,97,1400,1000,48,55
55768,0145,97,1600,1000,38,45
55769,0146,97,1800,1000,44,55
55770,0146,97,2000,1000,44,55
55771,0146,97,2200,1000,43,55
55772,0146,97,2400,1000,67,79
55773,0146,97,2600,1000,43,55
55774,0146,97,2800,1000,44,55
55775,0146,97,3000,1000,44,56
55776,0146,97,3200,1000,44,56
55777,0146,97,3400,1000,45,56
55778,0146,97,3600,1000,45,55
55779,0146,97,3800,1000,35,45
55780,0147,97,4000,1000,55,57
55781,0147,97,200,1200,45,45
55782,0148,97,400,1200,55,56
55783,0148,97,600,1200,56,55
55784,0148,97,800,1200,44,44
55785,0148,97,1000,1200,55,57
55786,0148,97,1200,1200,43,45
55787,0148,97,1400,1200,45,44
55788,0148,97,1600,1200,55,55
55789,0148,97,1800,1200,49,51
55790,0148,97,2000,1200,49,51
55791,0148,97,2200,1200,55,57
55792,0148,97,2400,1200,56,57
55793,0149,97,2600,1200,17,44
55794,0149,97,2800,1200,24,54
55795,0149,97,3000,1200,18,47
55796,0149,97,3200,1200,23,56
55797,0149,97,3400,1200,23,55
55798,0149,97,3600,1200,24,58
55799,0149,97,3800,1200,23,56
55800,0149,97,4000,1200,17,45
55801,0149,97,200,1400,29,56
55802,0149,97,400,1400,23,55
55803,0149,97,600,1400,17,45
55804,0149,97,800,1400,16,44
55805,0149,97,1000,1400,24,55
55806,0149,97,1200,1400,23,55
55807,0149,97,1400,1400,17,45
55808,0149,97,1600,1400,42,81
55809,0149,97,1800,1400,23,55
55810,0149,97,2000,1400,23,56
55811,0149,97,2200,1400,18,45
55812,0149,97,2400,1400,16,45
55813,0149,97,2600,1400,23,54
55814,0149,97,2800,1400,24,55
55815,014a,97,3000,1400,23,46
55816,014a,97,3200,1400,26,49
55817,014b,97,3400,1400,61,56
55818,014b,97,3600,1400,55,56
55819,014b,97,3800,1400,55,57
55820,014b,97,4000,1400,55,56
55821,014b,97,200,1600,54,56
55822,014b,97,400,1600,43,44
55823,014b,97,600,1600,43,44
55824,014b,97,800,1600,61,58
55825,014b,97,1000,1600,86,82
55826,014b,97,1200,1600,51,48
55827,014b,97,1400,1600,55,56
55828,014c,97,1600,1600,72,79
55829,014c,97,1800,1600,47,55
55830,014c,97,2000,1600,46,55
55831,014c,97,2200,1600,47,56
55832,014c,97,2400,1600,38,43
55833,014c,97,2600,1600,47,55
55834,014c,97,2800,1600,48,55
55835,014c,97,3000,1600,47,56
55836,014c,97,3200,1600,47,55
55837,014c,97,3400,1600,47,56
55838,014c,97,3600,1600,47,54
55839,014c,97,3800,1600,47,55
55840,014c,97,4000,1600,47,56
55841,014c,97,200,1800,47,54
55842,014c,97,400,1800,39,44
55843,014c,97,600,1800,46,56
55844,014c,97,800,1800,38,43
55845,014c,97,1000,1800,47,54
55846,014d,97,1200,1800,55,44
55847,014d,97,1400,1800,55,45
55848,014d,97,1600,1800,106,79
55849,014d,97,1800,1800,62,49
55850,014d,97,2000,1800,55,45
55851,014d,97,2200,1800,54,44
55852,014d,97,2400,1800,55,46
55853,014e,97,2600,1800,44,46
55854,014e,97,2800,1800,58,56
55855,014e,97,3000,1800,45,46
55856,014e,97,3200,1800,44,45
55857,014e,97,3400,1800,57,56
55858,014e,97,3600,1800,58,56
55859,014e,97,3800,1800,58,56
55860,014e,97,4000,1800,58,56
55861,014e,97,200,2000,57,56
55862,014e,97,400,2000,57,55
55863,014e,97,600,2000,79,79
55864,014e,97,800,2000,79,82
55865,014f,97,1000,2000,83,83
55866,014f,97,1200,2000,44,46
55867,014f,97,1400,2000,44,45
55868,014f,97,1600,2000,44,46
55869,014f,97,1800,2000,45,49
55870,014f,97,2000,2000,45,46
55871,014f,97,2200,2000,44,46
55872,014f,97,2400,2000,54,56
55873,014f,97,2600,2000,44,46
55874,0150,97,2800,2000,43,55
55875,0150,97,3000,2000,32,43
55876,0150,97,3200,2000,33,44
55877,0150,97,3400,2000,33,44
55878,0150,97,3600,2000,43,55
55879,0150,97,3800,2000,43,58
55880,0150,97,4000,2000,44,55
55881,0150,97,200,2200,43,55
55882,0150,97,400,2200,34,44
55883,0150,97,600,2200,43,56
55884,0151,97,800,2200,83,102
55885,0152,97,1000,2200,39,44
55886,0152,97,1200,2200,50,55
55887,0152,97,1400,2200,40,46
55888,0152,97,1600,2200,40,44
55889,0152,97,1800,2200,79,77
55890,0152,97,2000,2200,40,44
55891,0152,97,2200,2200,51,55
55892,0152,97,2400,2200,80,81
55893,0152,97,2600,2200,39,44
55894,0152,97,2800,2200,46,49
55895,0152,97,3000,2200,40,44
55896,0152,97,3200,2200,50,56
55897,0153,97,3400,2200,30,47
55898,0153,97,3600,2200,29,45
55899,0153,97,3800,2200,37,56
55900,0153,97,4000,2200,38,57
55901,0153,97,200,2400,33,53
55902,0153,97,400,2400,31,46
55903,0153,97,600,2400,38,56
55904,0153,97,800,2400,36,58
55905,0153,97,1000,2400,37,57
55906,0153,97,1200,2400,32,51
55907,0153,97,1400,2400,41,59
55908,0153,97,1600,2400,36,56
55909,0153,97,1800,2400,38,58
55910,0153,97,2000,2400,33,51
55911,0153,97,2200,2400,29,45
55912,0153,97,2400,2400,56,83
55913,0153,97,2600,2400,36,57
55914,0153,97,2800,2400,37,58
55915,0154,97,3000,2400,48,54
55916,0154,97,3200,2400,48,55
55917,0154,97,3400,2400,38,45
55918,0154,97,3600,2400,49,57
55919,0154,97,3800,2400,39,45
55920,0154,97,4000,2400,49,55
55921,0154,97,200,2600,48,56
55922,0154,97,400,2600,48,55
55923,0154,97,600,2600,38,45
55924,0154,97,800,2600,37,44
55925,0154,97,1000,2600,49,55
55926,0154,97,1200,2600,48,54
55927,0154,97,1400,2600,70,81
55928,0154,97,1600,2600,37,44
55929,0154,97,1800,2600,49,56
55930,0154,97,2000,2600,48,56
55931,0154,97,2200,2600,49,54
55932,0154,97,2400,2600,38,45
55933,0154,97,2600,2600,38,44
55934,0154,97,2800,2600,48,55
55935,0154,97,3000,2600,49,56
55936,0154,97,3200,2600,49,56
55937,0154,97,3400,2600,70,79
55938,0154,97,3600,2600,48,55
55939,0154,97,3800,2600,49,54
55940,0154,97,4000,2600,48,55
55941,0155,97,200,2800,56,54
55942,0155,97,400,2800,43,44
55943,0155,97,600,2800,44,44
55944,0155,97,800,2800,78,83
55945,0155,97,1000,2800,77,79
55946,0156,97,1200,2800,80,82
55947,0157,97,1400,2800,111,80
55948,0157,97,1600,2800,60,45
55949,0159,97,1800,2800,43,44
55950,0159,97,2000,2800,79,77
55951,0161,97,2200,2800,29,35
55952,0161,97,2400,2800,33,37
55953,0161,97,2600,2800,29,36
55954,0161,97,2800,2800,33,40
55955,0161,97,3000,2800,27,31
55956,0161,97,3200,2800,34,38
55957,0161,97,3400,2800,28,36
55958,0161,97,3600,2800,33,40
55959,0161,97,3800,2800,27,31
55960,0161,97,4000,2800,29,37
55961,0161,97,200,3000,34,39
55962,0161,97,400,3000,33,39
55963,0161,97,600,3000,34,38
55964,0161,97,800,3000,29,36
55965,0161,97,1000,3000,33,38
55966,0161,97,1200,3000,28,35
55967,0161,97,1400,3000,33,39
55968,0161,97,1600,3000,28,37
55969,0161,97,1800,3000,38,40
55970,0161,97,2000,3000,29,37
55971,0161,97,2200,3000,28,37
55972,0161,97,2400,3000,32,38
55973,0161,97,2600,3000,34,40
55974,0161,97,2800,3000,28,36
55975,0161,97,3000,3000,29,36
55976,0161,97,3200,3000,33,38
55977,0161,97,3400,3000,33,37
55978,0161,97,3600,3000,33,40
55979,0161,97,3800,3000,28,36
55980,0161,97,4000,3000,33,39
55981,0161,97,200,3200,29,37
55982,0161,97,400,3200,34,37
55983,0161,97,600,3200,28,36
55984,0161,97,800,3200,34,38
55985,0161,97,1000,3200,28,36
55986,0161,97,1200,3200,34,39
55987,0161,97,1400,3200,28,35
55988,0161,97,1600,3200,33,39
55989,0161,97,1800,3200,34,39
55990,0161,97,2000,3200,33,40
55991,0161,97,2200,3200,28,35
55992,0161,97,2400,3200,34,39
55993,0161,97,2600,3200,34,36
55994,0161,97,2800,3200,28,37
55995,0161,97,3000,3200,33,40
55996,0161,97,3200,3200,34,38
55997,0161,97,3400,3200,33,39
55998,0161,97,3600,3200,38,40
55999,0161,97,3800,3200,34,39
56000,0161,97,4000,3200,28,36
56001,0161,97,200,3400,34,39
56002,0161,97,400,3400,34,38
56003,0161,97,600,3400,33,39
56004,0161,97,800,3400,37,39
56005,0161,97,1000,3400,33,38
56006,0161,97,1200,3400,33,39
56007,0161,97,1400,3400,34,37
56008,0162,97,1600,3400,37,58
56009,0162,97,1800,3400,37,58
56010,0162,97,2000,3400,38,57
56011,0162,97,2200,3400,37,57
56012,0162,97,2400,3400,36,59
56013,0162,97,2600,3400,36,57
56014,0162,97,2800,3400,38,57
56015,0162,97,3000,3400,36,56
56016,0162,97,3200,3400,36,56
56017,0162,97,3400,3400,38,58
56018,0162,97,3600,3400,37,58
56019,0162,97,3800,3400,37,57
56020,0162,97,4000,3400,37,56
56021,0162,97,200,3600,34,52
56022,0162,97,400,3600,36,58
56023,0162,97,600,3600,37,58
56024,0162,97,800,3600,37,57
56025,0162,97,1000,3600,37,56
56026,0162,97,1200,3600,36,58
56027,0162,97,1400,3600,37,54
56028,0162,97,1600,3600,38,57
56029,0162,97,1800,3600,36,58
56030,0162,97,2000,3600,37,59
56031,0162,97,2200,3600,36,58
56032,0162,97,2400,3600,37,57
56033,0162,97,2600,3600,37,56
56034,0162,97,2800,3600,37,58
56035,0162,97,3000,3600,37,58
56036,0162,97,3200,3600,37,56
56037,0162,97,3400,3600,36,58
56038,0162,97,3600,3600,30,45
56039,0162,97,3800,3600,37,57
56040,0162,97,4000,3600,36,57
56041,0162,97,200,3800,36,56
56042,0162,97,400,3800,38,57
56043,0162,97,600,3800,38,56
56044,0162,97,800,3800,37,56
56045,0162,97,1000,3800,36,57
56046,0163,97,1200,3800,31,40
56047,0163,97,1400,3800,31,37
56048,0163,97,1600,3800,31,38
56049,0163,97,1800,3800,32,40
56050,0163,97,2000,3800,32,39
56051,0163,97,2200,3800,31,38
56052,0163,97,2400,3800,31,38
56053,0163,97,2600,3800,26,33
56054,0163,97,2800,3800,28,36
56055,0163,97,3000,3800,32,38
56056,0163,97,3200,3800,31,40
56057,0163,97,3400,3800,32,40
56058,0163,97,3600,3800,32,37
56059,0163,97,3800,3800,32,38
56060,0163,97,4000,3800,31,38
56061,0163,97,200,4000,31,39
56062,0163,97,400,4000,33,40
56063,4154,97,600,4000,48,55
56064,4154,97,800,4000,48,55
56065,4154,97,1000,4000,49,55
56066,4155,97,1200,4000,55,55
56067,4155,97,1400,4000,56,56
56068,4155,97,1600,4000,57,56
56069,4155,97,1800,4000,55,57
56070,4155,97,2000,4000,56,56
56071,4155,97,2200,4000,55,56
56072,4156,97,2400,4000,51,55
56073,4156,97,2600,4000,50,56
56074,4156,97,2800,4000,50,56
56075,4156,97,3000,4000,50,55
56076,4156,97,3200,4000,51,56
56077,4158,97,3400,4000,56,53
56078,4158,97,3600,4000,56,54
56079,4159,97,3800,4000,46,53
56080,4159,97,4000,4000,47,55
56081,4161,97,200,4200,37,38
56082,4161,97,400,4200,37,37
56083,4161,97,600,4200,28,29
56084,4161,97,800,4200,29,29
56085,4161,97,1000,4200,38,37
56086,4161,97,1200,4200,38,38
56087,4161,97,1400,4200,38,38
56088,4161,97,1600,4200,29,30
56089,4161,97,1800,4200,29,30
56090,4161,97,2000,4200,39,38
56091,4161,97,2200,4200,38,37
56092,4161,97,2400,4200,29,30
56093,4161,97,2600,4200,29,30
56094,4161,97,2800,4200,39,38
56095,4161,97,3000,4200,38,37
56096,4161,97,3200,4200,29,29
56097,4161,97,3400,4200,29,29
56098,4161,97,3600,4200,39,41
56099,4161,97,3800,4200,29,30
56100,4161,97,4000,4200,29,30
56101,4161,97,200,4400,37,39
56102,4161,97,400,4400,38,40
56103,4161,97,600,4400,28,29
56104,4161,97,800,4400,39,38
56105,4161,97,1000,4400,38,39
56106,4161,97,1200,4400,38,39
56107,4162,97,1400,4400,37,56
56108,4162,97,1600,4400,37,57
56109,4162,97,1800,4400,38,58
56110,4162,97,2000,4400,36,60
56111,4162,97,2200,4400,36,57
56112,4162,97,2400,4400,37,58
56113,4162,97,2600,4400,36,56
56114,4162,97,2800,4400,38,57
56115,4162,97,3000,4400,36,56
56116,4162,97,3200,4400,36,57
56117,4162,97,3400,4400,38,57
56118,4162,97,3600,4400,38,57
56119,4162,97,3800,4400,37,57
56120,4162,97,4000,4400,29,43
56121,4162,97,200,4600,28,45
56122,4163,97,400,4600,31,38
56123,4163,97,600,4600,32,40
56124,4163,97,800,4600,32,37
56125,4163,97,1000,4600,32,39
56126,4163,97,1200,4600,32,37
56127,4163,97,1400,4600,25,28
56128,4163,97,1600,4600,33,38
56129,4163,97,1800,4600,31,37
56130,4163,97,2000,4600,32,37
56131,4163,97,2200,4600,33,39
56132,4163,97,2400,4600,32,38
56133,4163,97,2600,4600,26,30
56134,4164,97,2800,4600,42,56
56135,4164,97,3000,4600,43,58
56136,4164,97,3200,4600,43,58
56137,4164,97,3400,4600,43,59
56138,4164,97,3600,4600,43,58
56139,4164,97,3800,4600,42,56
56140,4164,97,4000,4600,33,45
56141,4164,97,200,4800,43,56
56142,4164,97,400,4800,43,56
56143,4164,97,600,4800,43,57
56144,4164,97,800,4800,43,57
56145,4164,97,1000,4800,42,56
56146,4164,97,1200,4800,42,56
56147,4165,97,1400,4800,31,37
56148,4165,97,1600,4800,31,37
56149,4165,97,1800,4800,31,38
56150,4165,97,2000,4800,30,37
